Date|Code|Type|Sec. Num|Price|Local IS|Local CP|Local PF|Local IB|Local ID|Local MF|Local SC|Local FD|Local OT|Total|Foreign IS|Foreign CP|Foreign PF|Foreign IB|Foreign ID|Foreign MF|Foreign SC|Foreign FD|Foreign OT|Total
31-OCT-2025|BEEF|EQUITY|8120249598|480|0|154458592|70|322027459|1858210779|22875000|347|52|1100000|2358672299|0|5732794843|0|14733584|811269|0|6563830|0|1500000|5756403526
31-OCT-2025|BEER|EQUITY|4000000000|126|0|430025100|0|0|135834800|328712200|0|75|3000000|897572175|0|0|0|2497100|86400|0|0|0|0|2583500
31-OCT-2025|BEKS|EQUITY|51870438266|27|180090|511365098|1429400|41670|16326616303|119079456|282654031|85778|2495718|17243947544|0|1721153|0|298338884|34660810|0|1959209|0|55005|336735061
31-OCT-2025|BELI|EQUITY|133863950989|378|0|32371723382|1332700|0|2119536889|77359200|45700229|0|0|34615652400|0|35|8816340|50392068|10709218|13963881|134400|0|9084247|93100189
31-OCT-2025|BELL|EQUITY|7250000000|67|0|6809814500|0|0|345938600|0|0|114500|0|7155867600|0|0|0|79820300|166400|0|14145700|0|0|94132400
31-OCT-2025|BESS|EQUITY|3440455528|1625|0|503185533|0|0|237216395|0|0|0|0|740401928|0|0|0|53100|500|0|0|0|0|53600
31-OCT-2025|BEST|EQUITY|9647311150|107|135284300|5111864700|3220000|0|2850895811|235230900|133446242|2000|0|8469943953|0|985095602|0|137421109|13504200|17405300|16350986|0|590000|1170367197
31-OCT-2025|BFIN|EQUITY|15039383620|805|607290800|261773980|130153900|176360|1813683448|312500569|62626881|10401400|126502580|3325109918|5728000|961760553|224536669|744918775|1115760|1657408897|161938424|0|7940075464|11697482542
31-OCT-2025|BGTG|EQUITY|23970997103|113|0|4966141675|438500|0|2499692470|1209100|821766|3214737|0|7471518248|0|6083113850|0|97107500|494700|48067400|1836212105|0|1249300|8066244855
31-OCT-2025|BHAT|EQUITY|5000000000|965|245690000|3765554300|0|0|7666300|226336300|94270000|0|0|4339516900|0|0|0|3330900|25400|590200|600|0|206536000|210483100
31-OCT-2025|BHIT|EQUITY|86068156705|33|5095000|7261632501|19943900|1000|21229735277|184931160|337867568|2081|46800|29039255287|0|40374121221|0|952650800|43672840|127041800|1935201779|0|13596202978|57028891418
31-OCT-2025|BIKA|EQUITY|592280000|55|0|0|0|0|592167600|0|0|0|0|592167600|0|700|0|100|11500|0|100|0|0|12400
31-OCT-2025|BIKE|EQUITY|1293916404|905|0|227804000|0|0|85142354|0|50|0|0|312946404|0|56700|0|6819500|25900|0|4067900|0|0|10970000
31-OCT-2025|BIMA|EQUITY|608175716|71|570000|21193900|0|0|44850880|0|19820200|0|0|86434980|0|0|0|100|37000|0|0|0|0|37100
31-OCT-2025|BINA|EQUITY|6134716665|4480|1869069985|1913045651|40938300|0|17641553|99341600|290339497|70|0|4230376656|0|66842600|0|33842|1000|599442450|1034418550|0|142254400|1842992842
31-OCT-2025|BINO|EQUITY|2275316111|129|0|174000000|0|0|133844011|0|100|0|0|307844111|0|1949465800|0|748100|17258100|0|0|0|0|1967472000
31-OCT-2025|BIPI|EQUITY|63710196917|81|2557449808|19841229994|821110000|0|11566068080|221071100|8079557296|0|6|43086486284|0|5803486493|490700|8615622429|52851700|79965400|105133975|0|5966159936|20623710633
31-OCT-2025|BIPP|EQUITY|5028669376|42|0|532865200|21000300|1604280|853037956|9410000|656620|500|0|1418574856|0|3456922395|0|558300|129177400|0|436500|0|0|3587094595
31-OCT-2025|BIRD|EQUITY|2502100000|1770|23303900|510150791|4949000|0|724192086|29270000|37008|765000|18|1292667803|0|79376094|6826306|38607307|269000|49000197|14665211|0|30668082|219412197
31-OCT-2025|BISI|EQUITY|3000000000|890|0|43055700|0|0|97385138|12850300|133840|0|0|153424978|20500|154124602|767700|844261193|34297241|28854933|46607420|453197|112875736|1222262522
31-OCT-2025|BJBR|EQUITY|10521443686|805|962868400|32618070|10761435|5581800|1289704135|25713670|39147804|1175771|250049|2367821134|0|14292579|26867354|25788141|195800|89196668|28705473|0|19983206|205029221
31-OCT-2025|BJTM|EQUITY|15015498082|545|452630100|74386487|14130100|23000|2118267507|19106511|61225465|2350900|1850000|2743970070|0|11757668|59883250|35784193|945100|114779010|22734457|6975500|84520852|337380030
31-OCT-2025|BKDP|EQUITY|7513992252|42|72667|2606106578|0|0|1639921241|23492567|90338|0|0|4269683391|0|0|0|100|44308661|0|100|0|0|44308861
31-OCT-2025|BKSL|EQUITY|167708902705|117|575956800|9373227888|282504200|30|15449204485|2323948000|7305953088|90627400|8318900|35409740791|0|1154511090|0|792209091|31039400|643578574|1362199822|0|2489654334|6473192311
31-OCT-2025|BKSW|EQUITY|35158048365|64|0|63594625|0|0|1117438571|289396400|34503620|0|100|1504933316|0|0|0|32220501489|388394|5605500|1074582454|0|200000|33301277837
31-OCT-2025|BLES|EQUITY|8890206400|164|0|1039895600|0|0|397063600|4267500|0|0|3500|1441230200|0|0|0|3873300|102900|0|0|0|0|3976200
31-OCT-2025|BLOG|EQUITY|3379487200|505|4402200|2956625900|6813600|0|391321400|12728200|0|0|0|3371891300|0|0|0|7301400|276900|0|17600|0|0|7595900
31-OCT-2025|BLTA|EQUITY|25181143017|30|28973112|4965470693|99549784|470678|5017980669|657967832|381112086|2928816|9635400|11164089070|0|1436450487|12451166|2001389325|18962366|28728409|122184740|0|1174342939|4794509432
31-OCT-2025|BLTZ|EQUITY|873937142|2400|0|53400|0|0|2005950|0|0|0|0|2059350|0|0|0|76209100|21800|0|0|0|795283292|871514192
31-OCT-2025|BLUE|EQUITY|418000000|1630|0|119076325|0|0|28113775|0|17799500|0|0|164989600|0|0|0|23800|284000|0|2650000|0|52600|3010400
